"Extend Reservation","تمديد الحجز",""
"Release Reservation","إلغاء الحجز",""
"Customer Account","حساب العميل",""
"Credit Limit","حد الائتمان",""
"Available Credit","الرصيد المتاح",""
"Credit Used","الرصيد المستخدم",""
"Credit Exceeded","تجاوز حد الائتمان",""
"Requires Approval","يتطلب موافقة",""
"Request Approval","طلب الموافقة",""
"Approval Pending","بانتظار الموافقة",""
"Approved","تمت الموافقة",""
"Rejected","مرفوض",""
"Loyalty Points","نقاط الولاء",""
"Points Balance","رصيد النقاط",""
"Redeem Points","استبدال النقاط",""
"Points to Redeem","نقاط للاستبدال",""
"Points Value","قيمة النقاط",""
"Points Earned","النقاط المكتسبة",""
"Points Redeemed","النقاط المستبدلة",""
"No redeemable points available","لا توجد نقاط متاحة للاستبدال",""
"Points applied: {0}. Please pay remaining {1} with {2}","تم تطبيق النقاط: {0}. يرجى دفع المبلغ المتبقي {1} باستخدام {2}",""
"Split Payment","تقسيم الدفع",""
"Add Split","إضافة تقسيم",""
"Remove Split","إزالة التقسيم",""
"Split Amount","مبلغ التقسيم",""
"Remaining to Pay","المتبقي للدفع",""
"Payment Complete","اكتمل الدفع",""
"Print Options","خيارات الطباعة",""
"Print Preview","معاينة الطباعة",""
"Printer Settings","إعدادات الطابعة",""
"Select Printer","اختر الطابعة",""
"Default Printer","الطابعة الافتراضية",""
"Paper Size","حجم الورق",""
"Print Copies","نسخ الطباعة",""
"Include Logo","تضمين الشعار",""
"Include QR Code","تضمين رمز QR",""
"Include Barcode","تضمين الباركود",""
"Compact Mode","الوضع المضغوط",""
"Full Mode","الوضع الكامل",""
"Email Receipt","إرسال الإيصال بالبريد",""
"SMS Receipt","إرسال الإيصال SMS",""
"WhatsApp Receipt","إرسال الإيصال واتساب",""
"Receipt Sent","تم إرسال الإيصال",""
"Failed to Send","فشل الإرسال",""
"Retry","إعادة المحاولة",""
"Skip","تخطي",""
"Done","تم",""
"Finish","إنهاء",""
"Complete Sale","إتمام البيع",""
"New Transaction","معاملة جديدة",""
"Continue Shopping","متابعة التسوق",""
"Start New Sale","بيع جديد",""
"View Receipt","عرض الإيصال",""
"Download Receipt","تحميل الإيصال",""
"Share Receipt","مشاركة الإيصال",""
"Copy Link","نسخ الرابط",""
"Link Copied","تم نسخ الرابط",""
"Invoice loaded to cart for editing","تم تحميل الفاتورة للسلة للتعديل",""
"Campaign","الحملة",""
"Referral Code","رمز الدعوة",""
"Times Used","مرات الاستخدام",""
"Maximum Use","الحد الأقصى للاستخدام",""
"Are you sure you want to delete <strong>""{0}""<strong>?","هل أنت متأكد من حذف <strong>""{0}""<strong>؟",""
"Return Reason <span class=""text-gray-400"">(optional)</span>","سبب الإرجاع <span class=""text-gray-400"">(اختياري)</span>",""
"Return Reason &lt;span class=&quot;text-gray-400&quot;&gt;(optional)&lt;/span&gt;","سبب الإرجاع <span class=""text-gray-400"">(اختياري)</span>",""
"<strong>Note:<strong> When enabled, the system will allow sales even when stock quantity is zero or negative. This is useful for handling stock sync delays or backorders. All transactions are tracked in the stock ledger.","<strong>ملاحظة:<strong> عند التفعيل، سيسمح النظام بالبيع حتى لو كانت كمية المخزون صفراً أو سالبة. هذا مفيد لمعالجة تأخر مزامنة المخزون أو الطلبات الآجلة. يتم تتبع جميع المعاملات في دفتر المخزون.",""
"<strong>Status:<strong> Running","<strong>الحالة:<strong> يعمل",""
"<strong>Status:<strong> Stopped","<strong>الحالة:<strong> متوقف",""
"<strong>Items Tracked:<strong> {0}","<strong>الأصناف المتتبعة:<strong> {0}",""
"<strong>Warehouse:<strong> {0}","<strong>المستودع:<strong> {0}",""
"<strong>Last Sync:<strong> {0}","<strong>آخر مزامنة:<strong> {0}",""
"<strong>Last Sync:<strong> Never","<strong>آخر مزامنة:<strong> أبداً",""
"Cart subtotal BEFORE tax - used for discount calculations","المجموع الفرعي للسلة قبل الضريبة - يستخدم لحساب الخصم",""
"Draft invoice deleted","تم حذف مسودة الفاتورة",""
"Failed to delete draft invoice","فشل حذف مسودة الفاتورة",""
"Search sales person...","بحث عن بائع...",""
"Item Group","مجموعة الأصناف",""
"Mobile","الجوال",""
"Clear Cache?","مسح الذاكرة المؤقتة؟",""
"Clearing Cache...","جاري مسح الذاكرة...",""
"Please wait while we clear your cached data","يرجى الانتظار، جاري مسح البيانات المؤقتة",""
"<strong>Company:<strong>","<strong>الشركة:<strong>",""
"<strong>Opened:</strong> {0}","<strong>تم الفتح:</strong> {0}",""
"<strong>Opened:<strong>","<strong>تم الفتح:<strong>",""
"<strong>POS Profile:</strong> {0}","<strong>ملف نقطة البيع:</strong> {0}",""
"<strong>POS Profile:<strong> {0}","<strong>ملف نقطة البيع:<strong> {0}",""
"(FREE)","(مجاني)",""
"Are you sure you want to sign out of POS Next?","هل أنت متأكد من تسجيل الخروج من POS Next؟",""
"At least {0} items required","مطلوب {0} أصناف على الأقل",""
"Create new customer: {0}","إنشاء عميل جديد: {0}",""
"Creating return for invoice {0}","جاري إنشاء مرتجع للفاتورة {0}",""
"Enter actual amount for {0}","أدخل المبلغ الفعلي لـ {0}",""
"Exception: {0}","استثناء: {0}",""
"Expected: <span class=""font-medium"">{0}</span>","المتوقع: <span class=""font-medium"">{0}</span>",""
"From {0}","من {0}",""
"Invoice - {0}","فاتورة - {0}",""
"Invoice ID: {0}","رقم الفاتورة: {0}",""
"Invoice {0} created and sent to printer","تم إنشاء الفاتورة {0} وإرسالها للطابعة",""
"Invoice {0} created but print failed","تم إنشاء الفاتورة {0} لكن فشلت الطباعة",""
"Invoice {0} created successfully","تم إنشاء الفاتورة {0} بنجاح",""
"Invoice {0} created successfully!","تم إنشاء الفاتورة {0} بنجاح!",""
"Item: {0}","الصنف: {0}",""
"Maximum cart value exceeded ({0})","تجاوزت السلة الحد الأقصى للقيمة ({0})",""
"Maximum {0} items allowed for this offer","الحد الأقصى المسموح به لهذا العرض {0} أصناف",""
"Message: {0}","الرسالة: {0}",""
"Minimum cart value of {0} required","الحد الأدنى المطلوب لقيمة السلة هو {0}",""
"No pending invoices to sync","لا توجد فواتير معلقة للمزامنة",""
"Opening Balance (Optional)","الرصيد الافتتاحي (اختياري)",""
"Over {0}","فائض {0}",""
"POS Profile: {0}","ملف نقطة البيع: {0}",""
"Promotion saved successfully","تم حفظ العرض الترويجي بنجاح",""
"Remove all {0} items from cart?","إزالة جميع أصناف {0} من السلة؟",""
"Return invoice {0} created successfully","تم إنشاء فاتورة المرتجع {0} بنجاح",""
"Search by email: {0}","بحث بالبريد: {0}",""
"Search by phone: {0}","بحث بالهاتف: {0}",""
"Shift Open","الوردية مفتوحة",""
"Short {0}","عجز {0}",""
"Sign in","تسجيل الدخول",""
"Sign out","تسجيل الخروج",""
"Signing out...","جاري الخروج...",""
"Status: {0}","الحالة: {0}",""
"Switched to {0}. Stock quantities refreshed.","تم التبديل إلى {0}. تم تحديث كميات المخزون.",""
"Technical: {0}","تقني: {0}",""
"Timestamp: {0}","الطابع الزمني: {0}",""
"Title: {0}","العنوان: {0}",""
"Total: {0}","الإجمالي: {0}",""
"Type: {0}","النوع: {0}",""
"Unit changed to {0}","تم تغيير الوحدة إلى {0}",""
"Until {0}","حتى {0}",""
"User: {0}","المستخدم: {0}",""
"View cart with {0} items","عرض السلة ({0} أصناف)",""
"Warehouse updated but failed to reload stock. Please refresh manually.","تم تحديث المستودع لكن فشل تحميل المخزون. يرجى التحديث يدوياً.",""
"Welcome to POS Next!","مرحباً بك في POS Next!",""
"You have an open shift. Would you like to resume it or close it and open a new one?","لديك وردية مفتوحة. هل تريد استئنافها أم إغلاقها وفتح وردية جديدة؟",""
"Your cart doesn't meet the requirements for this offer.","سلتك لا تستوفي متطلبات هذا العرض.",""
"{0} ({1}) added to cart","تمت إضافة {0} ({1}) للسلة",""
"{0} added to cart","تمت إضافة {0} للسلة",""
"{0} applied successfully","تم تطبيق {0} بنجاح",""
"{0} created and selected","تم إنشاء {0} وتحديده",""
"{0} invoice(s) failed to sync","فشلت مزامنة {0} فاتورة",""
"{0} invoice(s) synced successfully","تمت مزامنة {0} فاتورة بنجاح",""
"{0} invoices","{0} فواتير",""
"{0} selected","{0} محدد",""
"{0} settings applied immediately","تم تطبيق إعدادات {0} فوراً",""
"{0} transactions • {1}","{0} معاملات • {1}",""
"{0} updated successfully","تم تحديث {0} بنجاح",""
"{0}h {1}m","{0}س {1}د",""
"{0}m","{0}د",""
"✓ Connection successful: {0}","✓ الاتصال ناجح: {0}",""
"✗ Connection failed: {0}","✗ فشل الاتصال: {0}",""
"Manage all your invoices in one place","إدارة جميع فواتيرك في مكان واحد",""
"All ({0})","الكل ({0})",""
"Promotions","العروض الترويجية",""
"Search serial numbers...","البحث عن الأرقام التسلسلية...",""
"Loading serial numbers...","جاري تحميل الأرقام التسلسلية...",""
"No serial numbers available","لا توجد أرقام تسلسلية متاحة",""
"No serial numbers match your search","لا توجد أرقام تسلسلية تطابق بحثك",""
"Serial Numbers","الأرقام التسلسلية",""
"Cannot remove last serial","لا يمكن إزالة آخر رقم تسلسلي",""
"Remove serial","إزالة الرقم التسلسلي",""
"Serial No:","الرقم التسلسلي:",""
"Click to edit serials","انقر لتعديل الأرقام التسلسلية",""
"Edit serials","تعديل الأرقام التسلسلية",""
"serials","أرقام تسلسلية",""
"Stock Lookup","الاستعلام عن المخزون",""
"Search for item availability across all warehouses","التحقق من توفر الأصناف في كافة المستودعات",""
"Search for items across warehouses","البحث عن الأصناف عبر المستودعات",""
"Type to search items...","اكتب للبحث عن صنف...",""
"Search by item name, code, or scan barcode","البحث بالاسم، الرمز، أو قراءة الباركود",""
"No items found for ""{0}""","لم يتم العثور على نتائج لـ ""{0}""",""
"Try a different search term","جرب كلمة بحث أخرى",""
"Search Again","إعادة البحث",""
"Search for an item","البحث عن صنف",""
"Start typing to see suggestions","ابدأ الكتابة لإظهار الاقتراحات",""
"Navigate","التنقل",""
"Enter","إدخال",""
"Esc","خروج",""
"Total Available","إجمالي الكمية المتوفرة",""
"in 1 warehouse","في مستودع واحد",""
"in {0} warehouses","في {0} مستودعات",""
"{0} reserved","{0} محجوزة",""
"Actual Stock","الرصيد الفعلي",""
"This item is out of stock in all warehouses","هذا الصنف نفذ من جميع المستودعات",""
"Failed to load warehouse availability","تعذر تحميل بيانات التوفر",""
"Close dialog","إغلاق",""
"Clear search","مسح البحث",""
"Click to view availability in other warehouses","انقر لعرض التوفر في باقي المستودعات",""
"Credit Sale Return","مرتجع مبيعات آجلة",""
"This invoice was paid on account (credit sale). The return will reverse the accounts receivable balance. No cash refund will be processed.","تم بيع هذه الفاتورة ""على الحساب"". سيتم خصم القيمة من مديونية العميل (تسوية الرصيد) ولن يتم صرف أي مبلغ نقدي.",""
"Customer Credit:","رصيد العميل:",""
"This return was against a Pay on Account invoice. The accounts receivable balance has been reversed. No cash refund was processed.","هذا المرتجع يخص فاتورة آجلة. تم تعديل رصيد العميل تلقائياً، ولم يتم دفع أي مبلغ نقدي.",""
"This invoice was sold on credit. The customer owes the full amount.","تم تسجيل هذه الفاتورة كبيع آجل. المبلغ بالكامل مستحق على العميل.",""
"Partially Paid Invoice","فاتورة مسددة جزئياً",""
"This invoice was partially paid. The refund will be split proportionally.","هذه الفاتورة مسددة جزئياً. سيتم تقسيم المبلغ المسترد بشكل متناسب.",""
"Cash Refund:","استرداد نقدي:",""
"Credit Adjustment:","تسوية الرصيد:",""
"Refundable Amount:","المبلغ القابل للاسترداد:",""
"⚠️ Payment total must equal refundable amount","⚠️ يجب أن يساوي إجمالي الدفع المبلغ القابل للاسترداد",""
"Return Value:","قيمة الإرجاع:",""
"Select Item Variant","اختيار نوع الصنف",""
"Select Unit of Measure","اختيار وحدة القياس",""
"Choose a variant of this item:","اختر نوعاً من هذا الصنف:",""
"Select the unit of measure for this item:","اختر وحدة القياس لهذا الصنف:",""
"Loading options...","جاري تحميل الخيارات...",""
"Stock: {0}","المخزون: {0}",""
"This combination is not available","هذا التركيب غير متوفر",""
"Unit of Measure","وحدة القياس",""
"No Variants Available","لا توجد أنواع متاحة",""
"No Options Available","لا توجد خيارات متاحة",""
"This item template <strong>{0}<strong> has no variants created yet.","قالب الصنف <strong>{0}</strong> ليس له أنواع مُنشأة بعد.",""
"No additional units of measurement configured for this item.","لم يتم تكوين وحدات قياس إضافية لهذا الصنف.",""
"To create variants:","لإنشاء الأنواع:",""
"1. Go to <strong>Item Master<strong> → <strong>{0}<strong>","1. اذهب إلى <strong>سجل الأصناف</strong> ← <strong>{0}</strong>",""
"2. Click <strong>""Make Variants""<strong> button","2. انقر على زر <strong>""إنشاء الأنواع""</strong>",""
"3. Select attribute combinations","3. اختر تركيبات الخصائص",""
"4. Click <strong>""Create""<strong>","4. انقر على <strong>""إنشاء""</strong>",""
"per {0}","لكل {0}",""
"Stock unit","وحدة المخزون",""
"1 {0} = {1} {2}","1 {0} = {1} {2}",""
"Requested quantity ({0}) exceeds available stock ({1})","الكمية المطلوبة ({0}) تتجاوز المخزون المتاح ({1})",""
"Offers are applied automatically when your cart meets the requirements","يتم تطبيق العروض تلقائياً عندما تستوفي سلتك المتطلبات",""
"Applied","مُطبَّق",""
"APPLIED","مُطبَّق",""
"Waiting for requirements","في انتظار استيفاء المتطلبات",""
"Offer applied: {0}","تم تطبيق العرض: {0}",""
"Offer removed: {0}. Cart no longer meets requirements.","تم إزالة العرض: {0}. السلة لم تعد تستوفي المتطلبات.",""
"PRICING RULE","قاعدة تسعير",""
"PROMO SCHEME","مخطط ترويجي",""
"Applying...","جاري التطبيق...",""
"Recent & Frequent","الأحدث والأكثر تكراراً",""
"Frequent Customers","العملاء المتكررون",""
"Gross Sales","إجمالي المبيعات الكلي",""
"Net Sales","صافي المبيعات",""
"Returns","المرتجعات",""
"After returns","بعد المرتجعات",""
"Net tax","صافي الضريبة",""
"Net Total:","الإجمالي الصافي:",""
"{0} returns","{0} مرتجعات",""
"Type","النوع",""
"Search items by name or code...","البحث عن الأصناف بالاسم أو الكود...",""
"Return Period Expired","انتهت مهلة الإرجاع",""
"This invoice cannot be returned because the return period has expired.","عفواً، لا يمكن عمل مرتجع لانتهاء المهلة المسموحة.",""
"Invoice Date","تاريخ الفاتورة",""
"Days Since Purchase","المدة منذ الشراء",""
"Return Allowed Within","صلاحية الإرجاع",""
"days","أيام",""
"Please contact your manager if you need to process this return.","تتطلب العملية موافقة المدير. يرجى مراجعته.",""
"Return period has expired for invoice {0}. Invoice date: {1}, Days since: {2}, Allowed: {3} days","انتهت صلاحية الإرجاع للفاتورة {0}. التاريخ: {1}، مرّ عليها: {2}، المهلة: {3} يوم",""
"Invoice {0} does not exist","لم يتم العثور على الفاتورة {0}",""
"Invoice not found","لم يتم العثور على الفاتورة",""
"Cannot process return for this invoice","تعذر عمل مرتجع لهذه الفاتورة",""
"Failed to check invoice","حدث خطأ أثناء فحص الفاتورة",""
"Try a different search term or check the invoice number","تأكد من رقم الفاتورة أو جرب البحث بكلمة أخرى",""
"Search in all invoices","بحث في كل الفواتير",""
"{0} days ago","منذ {0} أيام",""
"1 week ago","منذ أسبوع",""
"Looking for invoice in database","جاري البحث عن الفاتورة...",""
"Searching database...","جاري البحث...",""
"Offline Mode","دون اتصال بالإنترنت",""
"Return invoices cannot be processed while offline. Please connect to the internet to search for invoices and create returns.","لا يمكن عمل مرتجع دون اتصال. اتصل بالإنترنت للمتابعة.",""
"Search unavailable offline","البحث غير متاح حالياً",""
"Refresh unavailable offline","التحديث غير متاح حالياً",""
"No connection","لا يوجد اتصال بالشبكة",""
"Connect to the internet to load invoices","يجب الاتصال بالإنترنت لعرض الفواتير",""
"You are offline","أنت غير متصل بالإنترنت",""
"Payments cannot be added while offline. Connect to the internet to add payments.","لا يمكن إضافة مدفوعات أثناء عدم الاتصال. اتصل بالإنترنت لإضافة المدفوعات.",""
"Payments cannot be added while offline","لا يمكن إضافة مدفوعات أثناء عدم الاتصال",""
Add another...,إضافة المزيد...
All sales persons selected,تم تحديد كافة المندوبين
Cannot add more non-cash payments. Use cash for overpayment.,لا يمكن إضافة دفع غير نقدي. يرجى استخدام النقد للمبلغ الزائد.
Change sales person,تغيير المندوب
Clear all payments,حذف كافة المدفوعات
Complete Sales Order,إتمام الطلب
Credit Balance,الرصيد الدائن
Custom,مخصص
Delivery Date,موعد التسليم
Invoice fully paid. No additional payment needed.,الفاتورة مدفوعة بالكامل. لا يلزم سداد إضافي.
Mixed payment (cash + non-cash) must equal exact invoice amount. No overpayment allowed.,يجب أن يطابق الدفع المختلط قيمة الفاتورة تماماً. غير مسموح بزيادة المبلغ.
No items,لا توجد أصناف
No payment methods available,طرق الدفع غير متاحة
No sales persons available,قائمة المندوبين فارغة
Non-cash payment capped to remaining amount: {0},الحد الأقصى للدفع غير النقدي هو المتبقي: {0}
Non-cash payment must equal exact invoice amount. No overpayment allowed.,يجب أن يطابق الدفع غير النقدي قيمة الفاتورة. الزيادة غير مسموحة.
Overpayment,مبلغ زائد
Pay,سداد
Payment amount is correct,مبلغ السداد صحيح
Sales person is required,يرجى اختيار المندوب
Select a payment method,تحديد طريقة الدفع
Select a payment method to start,يرجى تحديد طريقة دفع للبدء
Select sales person...,تحديد المندوب...
Total must equal invoice amount,يجب مطابقة الإجمالي مع قيمة الفاتورة
Total: {0}%,الإجمالي: {0}%
Warning: Mixed payment exceeds invoice total. Change not allowed for mixed payments.,تنبيه: الدفع المختلط يتجاوز الفاتورة. لا يوجد باقي للمدفوعات المختلطة.
comm.,عمولة
No redeemable points available,لا تتوفر نقاط للاستبدال
Points applied: {0}. Please pay remaining {1} with {2},تم خصم النقاط: {0}. يرجى سداد المتبقي {1} عبر {2}
"Non-cash payment must equal {0} exactly","يجب أن يطابق الدفع غير النقدي {0} تماماً",""
"Mixed payment cannot exceed invoice total. Limit: {0}","غير مسموح بتجاوز قيمة الفاتورة في الدفع المختلط. الحد الأقصى: {0}",""
"Add to Customer Credit Balance","إضافة لرصيد العميل",""
"Instead of cash refund, add the return amount to customer credit balance for future purchases.","إضافة مبلغ المرتجع لرصيد العميل لاستخدامه في المشتريات القادمة.",""
"Credit Balance","رصيد العميل",""
"The return amount will be added to the customer credit balance. No cash refund will be given.","سيتم إضافة مبلغ المرتجع لرصيد العميل. لن يتم صرف استرداد نقدي.",""
"Amount to Credit:","المبلغ المضاف للرصيد:",""
"Added to Customer Credit","تمت الإضافة لرصيد العميل",""
"The return amount was added to the customer credit balance. No cash refund was given.","تمت إضافة المرتجع لرصيد العميل. لم يتم صرف استرداد نقدي.",""
"Cash Refund","استرداد نقدي",""
"The customer received a cash refund for this return.","تم استرداد المبلغ نقداً لهذا المرتجع.",""
"Credit source invoice {0} not found or not submitted","فاتورة مصدر الرصيد {0} غير موجودة أو غير مقدمة",""
"Insufficient credit available from {0}. Available: {1}, Requested: {2}","رصيد غير كافٍ من {0}. المتاح: {1}، المطلوب: {2}",""
"Payment Entry {0} not found or not submitted","قيد الدفع {0} غير موجود أو غير مقدم",""
"Insufficient unallocated amount in {0}. Available: {1}, Requested: {2}","مبلغ غير مخصص غير كافٍ في {0}. المتاح: {1}، المطلوب: {2}",""
"{0} {1} {2}h {3}m","{0} {1} {2}س {3}د",""
"This dialog has been open for over a minute. Please close the shift or close this dialog to resume the shift timer.","هذه النافذة مفتوحة منذ أكثر من دقيقة. يرجى إغلاق الوردية أو إغلاق النافذة لاستئناف عداد الوردية.",""
"All draft invoices deleted","تم حذف جميع المسودات",""
"Amount:","المبلغ:",""
"At least {0} eligible items required","يجب إضافة {0} أصناف مؤهلة على الأقل",""
"Barcode scanning works for cached items","مسح الباركود يعمل للأصناف المخزّنة مؤقتاً",""
"Cannot clear cache while offline","لا يمكن مسح الذاكرة المؤقتة أثناء عدم الاتصال",""
"Cart does not contain items from eligible brands","السلة لا تحتوي على أصناف من العلامات التجارية المؤهلة",""
"Cart is empty","السلة فارغة",""
"Clear All Drafts?","مسح جميع المسودات؟",""
"Clear all cached data","مسح جميع البيانات المخزّنة مؤقتاً",""
"Customer {0} updated successfully","تم تحديث العميل {0} بنجاح",""
"Delete Draft?","حذف المسودة؟",""
"Delete Offline Invoice","حذف فاتورة غير متصلة",""
"Disable","تعطيل",""
"Discount Percentage (%)","نسبة الخصم (%)",""
"Draft deleted successfully","تم حذف المسودة بنجاح",""
"Edit Customer","تعديل العميل",""
"Edit customer details","تعديل بيانات العميل",""
"Failed to clear drafts","فشل في مسح المسودات",""
"Failed to delete draft","فشل في حذف المسودة",""
"Failed to load draft invoices","فشل في تحميل مسودات الفواتير",""
"Failed to load variants","فشل في تحميل المتغيرات",""
"Failed to print draft","فشل في طباعة المسودة",""
"Failed to update customer","فشل في تحديث العميل",""
"Failed to update item.","فشل في تحديث الصنف.",""
"Hello","مرحباً",""
"Hello {0}","مرحباً {0}",""
"Info","معلومات",""
"Loading stock information...","جاري تحميل معلومات المخزون...",""
"Loading variants...","جاري تحميل المتغيرات...",""
"Loading {0}...","جاري تحميل {0}...",""
"Locked","مقفل",""
"Maximum {0} eligible items allowed for this offer","الحد الأقصى {0} أصناف مؤهلة لهذا العرض",""
"Merged into {0} (Total: {1})","تم الدمج في {0} (الإجمالي: {1})",""
"No variants found","لم يتم العثور على متغيرات",""
"Offers applied: {0}","العروض المطبقة: {0}",""
"Offline: {0} applied","غير متصل: تم تطبيق {0}",""
"Open a shift before creating a return invoice.","افتح وردية قبل إنشاء فاتورة مرتجع.",""
"Permanently delete all {0} draft invoices?","حذف جميع مسودات الفواتير ({0}) نهائياً؟",""
"Permanently delete this draft invoice?","حذف هذه المسودة نهائياً؟",""
"Please select at least one variant","يرجى اختيار متغير واحد على الأقل",""
"Print draft","طباعة المسودة",""
"Quantity locked (barcode item)","الكمية مقفلة (صنف باركود)",""
"Sales Invoice","فاتورة مبيعات",""
"Sales Order","أمر بيع",""
"Search customer by name or mobile...","البحث عن عميل بالاسم أو رقم الجوال...",""
"Search customers...","البحث عن عملاء...",""
"Select","اختيار",""
"Select Variants","اختيار المتغيرات",""
"Summary","ملخص",""
"Syncing for offline...","جاري المزامنة للعمل بدون اتصال...",""
"Syncing: {0} items","جاري المزامنة: {0} صنف",""
"Tabs","علامات تبويب",""
"This coupon requires a minimum purchase of","يتطلب هذا الكوبون حداً أدنى للشراء بقيمة",""
"UOM locked (barcode item)","وحدة القياس مقفلة (صنف باركود)",""
"Will apply when eligible","سيتم التطبيق عند الاستحقاق",""
"items cached","أصناف مخزّنة مؤقتاً",""
"variant","متغير",""
"variants","متغيرات",""
"{0} updated","تم تحديث {0}",""
"{0}%","{0}%",""
"Send receipts directly to a thermal printer via QZ Tray (no browser dialog)","إرسال الإيصالات مباشرة إلى طابعة حرارية عبر QZ Tray (بدون نافذة المتصفح)",""
"Connecting to QZ Tray...","جارٍ الاتصال بـ QZ Tray...",""
"QZ Tray Connected","QZ Tray متصل",""
"QZ Tray Not Connected","QZ Tray غير متصل",""
"Printer","الطابعة",""
"No printers found. Is QZ Tray running?","لم يتم العثور على طابعات. هل QZ Tray قيد التشغيل؟",""
"Refresh printer list","تحديث قائمة الطابعات",""
"QZ Tray must be installed and running on this computer. Download from","يجب تثبيت QZ Tray وتشغيله على هذا الجهاز. التحميل من",""
"If QZ Tray is unavailable, printing will fall back to the browser dialog.","إذا لم يكن QZ Tray متاحاً، ستتم الطباعة عبر نافذة المتصفح.",""
"Silent Print: Connected","طباعة صامتة: متصل",""
"Silent Print: Disconnected","طباعة صامتة: غير متصل",""
"Printed","تمت الطباعة",""
"Print receipt","طباعة الإيصال",""
"Reprint receipt (already printed once)","إعادة طباعة الإيصال (تمت طباعته مسبقًا)",""
"Receipt was printed — customer may hold a physical copy","تمت طباعة الإيصال — قد يكون العميل يحتفظ بنسخة ورقية",""
"Printed invoices cannot be edited — use Return to issue a credit note","لا يمكن تعديل الفواتير التي تمت طباعتها — استخدم الإرجاع لإصدار إشعار دائن",""
"Cannot edit printed invoice","لا يمكن تعديل فاتورة تمت طباعتها",""
"Cannot edit while syncing — please wait for sync to finish.","لا يمكن التعديل أثناء المزامنة — يُرجى الانتظار حتى تكتمل المزامنة.",""
"Cannot delete while syncing — please wait for sync to finish.","لا يمكن الحذف أثناء المزامنة — يُرجى الانتظار حتى تكتمل المزامنة.",""
"Sync in progress — editing disabled","المزامنة جارية — التعديل غير متاح حاليًا",""
"Sync in progress — deletion disabled","المزامنة جارية — الحذف غير متاح حاليًا",""
"OFFLINE — PENDING SYNC","غير متصل — بانتظار المزامنة",""
"This offline receipt is no longer in browser storage. Sync the invoice, then print from history.","هذا الإيصال المحفوظ دون اتصال لم يعد موجودًا في تخزين المتصفح. قم بمزامنة الفاتورة أولًا، ثم اطبعها من السجل.",""
"POS Expense","صرف مصروف",""
"Record POS expense","تسجيل مصروف من نقطة البيع",""
"Loading expense data...","جاري تحميل بيانات المصروف...",""
"Select expense account","اختر حساب المصروف",""
"Search accounts...","بحث في الحسابات...",""
"No accounts found","لم يتم العثور على حسابات",""
"Enter amount","أدخل المبلغ",""
"Maximum allowed: {0}","الحد الأقصى المسموح: {0}",""
"Select payment method","اختر طريقة الدفع",""
"Optional remarks","ملاحظات اختيارية",""
"An active POS shift is required","يلزم وجود وردية نقطة بيع نشطة",""
"Unable to load expense data","تعذر تحميل بيانات المصروف",""
"POS Expense created successfully","تم إنشاء مصروف نقطة البيع بنجاح",""
"POS Expense recorded successfully","تم تسجيل مصروف نقطة البيع بنجاح",""
"POS Expense recorded in Journal Entry {0}","تم تسجيل مصروف نقطة البيع في قيد اليومية {0}",""
"POS Expense Report","تقرير مصروفات نقطة البيع",""
"Failed to create POS Expense","فشل إنشاء مصروف نقطة البيع",""
"Expense Account is required","حساب المصروف مطلوب",""
"Amount must be greater than zero","يجب أن يكون المبلغ أكبر من صفر",""
"Amount exceeds the maximum allowed expense amount of {0}","المبلغ يتجاوز الحد الأقصى المسموح للمصروف {0}",""
"Amount exceeds the remaining shift expense allowance of {0}","المبلغ يتجاوز المسموح المتبقي لمصروفات الوردية وهو {0}",""
"Shift limit: {0}","حد الوردية: {0}",""
"Recorded: {0}","المسجل: {0}",""
"Remaining: {0}","المتبقي: {0}",""
"This expense would exceed the shift expense limit of {0}. Expenses recorded this shift: {1}. Remaining allowance: {2}","سيؤدي هذا المصروف إلى تجاوز حد مصروفات الوردية البالغ {0}. المصروفات المسجلة في هذه الوردية: {1}. المسموح المتبقي: {2}",""
"Shift Expense Limit Exceeded","تم تجاوز حد مصروفات الوردية",""
"Mode of Payment is required","طريقة الدفع مطلوبة",""
"POS Expenses","مصروفات نقطة البيع",""
"{0} expenses","{0} مصروفات",""
"Net Cash Impact","صافي التأثير النقدي",""
"Sales - Returns - Expenses","المبيعات - المرتجعات - المصروفات",""
"{0} expenses totaling {1}","{0} مصروفات بإجمالي {1}",""
"Expense Account","حساب المصروف",""
"Employee","الموظف",""
"Remarks","ملاحظات",""
"Expenses: -{0}","المصروفات: -{0}",""
"POS expenses cannot be recorded while offline. Please connect to the internet and try again.","لا يمكن تسجيل مصروفات نقطة البيع دون اتصال. يُرجى الاتصال بالإنترنت والمحاولة مرة أخرى.",""
"Unable to connect to server. Check your internet connection.","تعذر الاتصال بالخادم. تحقق من اتصال الإنترنت.",""
"Search expense account...","ابحث عن حساب المصروف...",""
"Search payment method...","ابحث عن طريقة الدفع...",""
"Search employee...","ابحث عن الموظف...",""
"No expense accounts found for this company.","لم يتم العثور على حسابات مصروفات لهذه الشركة.",""
"Invoice {0} saved offline and sent to printer — will sync when online","تم حفظ الفاتورة {0} دون اتصال وإرسالها إلى الطابعة — وستتم مزامنتها عند عودة الاتصال",""
"Invoice {0} saved offline but print failed — open Print from the success dialog","تم حفظ الفاتورة {0} دون اتصال، لكن تعذّرت الطباعة — افتح خيار الطباعة من نافذة النجاح",""
